"AXX","AYY","AZZ","ACC_TOTAL"
"740","-861","57","1136.7365569911087"
"744","-717","129","1041.2809419172138"
"756","-741","166","1071.5283477351404"
"753","-769","149","1086.5408413860935"
"739","-769","169","1079.8347095736458"
"755","-679","197","1034.3476204835588"
"834","-589","126","1028.7628492514687"
"879","-559","119","1048.4669761132202"
"840","-606","163","1048.525154681565"
"796","-669","167","1053.1220252183505"
"770","-683","155","1040.871750024949"
"759","-675","150","1026.7453433057294"
"742","-676","166","1017.3966778007484"
"733","-704","187","1033.3798914242525"
"733","-726","207","1052.2423675180544"
"744","-736","229","1071.2950107230033"
"742","-737","210","1066.6925517692528"
"730","-730","182","1048.295759793008"
"742","-710","159","1039.204022317081"
"813","-679","142","1068.7254090738181"
"841","-692","134","1097.3153603226376"
"855","-739","108","1135.257680000448"
"921","-928","87","1310.3411769459128"
"1105","-1134","51","1584.1660266525096"
"1257","-1363","-116","1857.7604797174474"
"1191","-1341","-241","1809.6527291168325"
"851","-1129","-201","1428.0206581138805"
"225","-1187","-140","1216.221196986798"
"66","-919","-161","935.3277500427323"
"-33","-752","-238","789.4536085166753"
"-155","-610","-287","691.7326072985138"
"-155","-610","-223","667.722996458861"
"-209","-444","-221","538.1988480106586"
"-201","-320","-73","384.87660360172583"
"-136","-294","118","344.75498546068917"
"42","-345","260","434.03801676811673"
"146","-526","446","704.9170163927099"
"256","-767","601","1007.4849874812031"
"446","-924","796","1298.5792236132534"
"459","-1448","885","1758.0130830002374"
"866","-1126","936","1701.154901824052"
"1364","-1163","298","1817.1045649604207"
"1314","-1214","178","1797.7975414378561"
"1082","-980","-17","1459.9359574995062"
"817","-807","2","1148.3649245775491"
"794","-762","21","1100.6911465075023"
"769","-707","15","1044.7176652091225"
"822","-629","-26","1035.374811360601"
"840","-646","-10","1059.7244924979323"
"824","-686","58","1073.7485739222195"
"812","-703","131","1081.9953789180433"
"816","-680","129","1069.9985981299228"
"811","-680","82","1061.5295568188387"
"795","-694","56","1056.7861656929465"
"771","-705","38","1045.423359218647"
"771","-697","22","1039.5835704742549"
"790","-668","7","1034.588323924062"
"781","-687","-10","1040.2067102263857"
"794","-711","5","1065.824563424957"
"812","-738","25","1097.548632179914"
"832","-743","26","1115.7728263405593"
"888","-794","48","1192.176161479502"
"979","-926","184","1360.0636014539907"
"1099","-1030","318","1539.4235934270982"
"1036","-987","535","1527.641973762177"
"771","-878","966","1516.074206627103"
"340","-982","1188","1578.3751138433474"
"319","-897","1197","1529.4374782906295"
"228","-707","1073","1305.0524893658492"
"94","-613","691","928.4858641896493"
"25","-550","228","595.9102281384336"
"-43","-540","-118","554.4123014508245"
"-72","-589","-332","679.9477921134828"
"-65","-711","-440","838.6572601486259"
"-29","-892","-490","1018.1380063625952"
"118","-1000","-478","1114.6335720764919"
"552","-1028","-398","1232.8390000320398"
"660","-1193","-273","1390.4596362354428"
"780","-1233","-135","1465.2351347138792"
"812","-1292","196","1538.5135683509586"
"864","-1538","10","1764.0975029742544"
"860","-1228","-96","1502.2649566571138"
"644","-1027","51","1213.2872701878973"
"599","-801","173","1015.0522154056904"
"597","-697","337","977.6435955909495"
"677","-643","370","1004.329627164309"
"707","-768","206","1064.0061090050187"
"709","-806","127","1080.9468072019085"
"695","-770","120","1044.1862860620226"
"729","-742","142","1049.8423691202408"
"746","-737","181","1064.1644609739606"
"760","-733","206","1075.7904070961035"
"760","-733","206","1075.7904070961035"
"747","-725","226","1065.2276751943689"
"782","-666","237","1054.1579578032886"
"812","-604","251","1042.6701300027732"
"841","-573","237","1044.8822900212253"
"842","-599","176","1048.2084716314785"
"815","-621","166","1037.9894026433988"
"806","-621","166","1030.9379224764214"
"800","-628","162","1029.8679527007334"
"776","-660","161","1031.356873249992"
"765","-667","172","1029.416339485633"
"785","-676","149","1046.6145422265067"
"813","-675","134","1065.1525712309951"
"820","-727","102","1100.6057423073896"
"824","-829","121","1175.0991447533268"
"834","-988","184","1305.9693717694913"
"947","-1239","164","1568.0644119423157"
"1007","-1306","-30","1649.4195948878503"
"995","-1258","-99","1606.9816427078438"
"786","-1009","-29","1279.3428000344552"
"430","-777","224","915.8629810184491"
"134","-553","401","696.1077502800841"
"-134","-486","494","705.8243407534201"
"-256","-431","498","706.6123406791025"
"-308","-416","493","714.8209566038198"
"-316","-452","489","737.0759798012685"
"-263","-468","469","712.8492126670268"
"-121","-514","348","632.408886718079"
"302","-709","165","788.1053229105867"
"685","-898","96","1133.5100352445054"
"878","-1074","172","1397.8354695742987"
"863","-1126","152","1426.796761981187"
"1032","-1012","213","1461.005475691313"
"1184","-1027","116","1571.6364083336832"
"727","-1064","-63","1290.191458660303"
"729","-775","17","1064.1217035659033"
"775","-744","136","1082.892884822871"
"771","-790","173","1117.3495424440823"
"762","-732","212","1077.6882666151655"
"877","-579","139","1060.042923659226"
"919","-540","102","1070.7777547185037"
"881","-570","162","1061.7462031954717"
"816","-644","186","1056.0246209250995"
"787","-681","197","1059.2162196643328"
"774","-669","173","1037.576985095564"
"755","-686","160","1032.5797790001507"
"733","-713","164","1035.6418299779127"
"746","-722","178","1053.3204640564047"
"766","-713","186","1062.8833426110318"
"768","-694","182","1050.9919124332023"
"757","-694","162","1039.677353797802"
