"AXX","AYY","AZZ","ACC_TOTAL"
"1646","-1671","-314","2366.4642401692868"
"1646","-1671","-314","2366.4642401692868"
"1751","-1618","-316","2404.9492718142724"
"1176","-1335","-113","1782.6861754105796"
"401","-1090","9","1161.4568437957564"
"391","-564","-218","720.0701354729274"
"598","-201","-356","724.3900882811691"
"496","15","-296","577.8035998503298"
"553","204","-165","612.0865951807799"
"545","153","-38","567.3429298052457"
"652","33","223","689.8710024345131"
"677","-159","477","843.2905786263713"
"639","-404","740","1057.8927166778303"
"531","-715","1030","1361.6482658895432"
"348","-1374","1289","1915.8551615401411"
"508","-1707","1665","2438.0602945784585"
"1274","-1331","1853","2613.0912728031526"
"1329","-865","309","1615.5330389688722"
"797","-947","175","1250.057198691324"
"463","-963","390","1137.469999604385"
"376","-878","211","978.1518287055441"
"333","-941","152","1009.6900514514343"
"375","-1001","30","1069.3577511759102"
"564","-923","41","1082.4536941597087"
"722","-897","134","1159.2450129286733"
"619","-790","183","1020.1715542005668"
"641","-797","136","1031.7877688749757"
"688","-782","104","1046.7492536419597"
"700","-798","141","1070.8337872891386"
"713","-794","140","1076.2922465575973"
"715","-764","159","1058.3959561525166"
"675","-751","125","1017.4728497606213"
"666","-776","116","1029.1685964894186"
"696","-769","116","1043.6632598688143"
"707","-751","123","1038.7391395340796"
"711","-736","144","1033.418114801555"
"694","-753","118","1030.8098757772939"
"710","-738","104","1029.3493090297384"
"728","-723","126","1033.7257856898027"
"762","-703","141","1046.2953693866757"
"746","-745","128","1062.038134908535"
"727","-770","97","1063.4086702674565"
"750","-772","65","1078.2898497157432"
"829","-812","36","1160.9827733433428"
"870","-944","14","1283.8348803487152"
"1063","-1473","-93","1818.8861976495396"
"1255","-1278","-100","1793.9646038871558"
"996","-1049","32","1446.872834771598"
"690","-781","228","1066.7919197294289"
"399","-555","497","845.124251219902"
"155","-368","389","557.4674878412193"
"163","-205","581","637.3029107104408"
"105","-162","485","522.0095784561812"
"-33","-291","446","533.5597436089046"
"-106","-490","436","664.40349186319"
"-42","-655","439","789.626493983073"
"410","-1069","359","1199.8924951844645"
"729","-1069","-249","1317.6505606571113"
"885","-1045","-480","1451.0858003577873"
"1463","-1542","-467","2176.286286314372"
"966","-1110","-238","1490.6039044628858"
"966","-950","15","1354.9468624267151"
"638","-959","15","1151.9331577830374"
"583","-899","193","1088.7327495763136"
"553","-883","247","1070.7506712582533"
"624","-835","255","1073.1383880935393"
"644","-854","210","1090.0238529500168"
"705","-816","229","1102.4164367424862"
"724","-785","267","1100.76791377656"
"727","-786","284","1107.6917441237883"
"714","-767","220","1070.7403980424012"
"786","-769","237","1124.8671032615364"
"738","-752","179","1068.7324267561082"
"717","-759","122","1051.2154869483231"
"712","-694","84","997.8156142294026"
"812","-548","147","990.584171082902"
"838","-529","161","1003.9950199079675"
"821","-610","112","1028.9241954585382"
"792","-713","62","1067.4628799166742"
"809","-717","62","1082.7806795468784"
"833","-701","66","1090.7089437608918"
"855","-707","58","1110.9626456366568"
"891","-739","42","1158.346234940141"
"983","-867","30","1311.0598765884035"
"1264","-949","177","1590.4798018208216"
"1215","-1115","-53","1649.9269680807088"
"1132","-1051","-4","1544.681520573092"
"683","-1047","330","1292.9029352584826"
"81","-1397","800","1611.883990862866"
"-89","-1610","1071","1935.7329361252291"
"-320","-1558","996","1876.6406155681486"
"-336","-1361","880","1655.1788423007347"
"-364","-1108","629","1325.0664134299082"
"-383","-837","471","1033.9724367699557"
"-414","-576","309","773.7266959333897"
"-415","-334","216","574.8364984932672"
"-371","-154","254","475.2609809357381"
"-304","-52","287","421.2944338583172"
"-202","-21","314","373.9532056287257"
"-84","-24","314","325.92637205356675"
"34","-27","273","276.43082317281477"
"166","-26","256","306.21561031404"
"276","-82","192","346.06935721037195"
"456","-165","81","491.6523161747537"
"663","-334","-124","752.6626070159192"
"304","-1187","958","1555.3613728005464"
"1172","-1283","134","1742.8795139079466"
"1606","-1399","504","2188.7103508687483"
"1616","-1155","494","2046.83096517519"
"1086","-1257","109","1664.730008139458"
"802","-1550","172","1753.649908048924"
"1084","-1236","125","1648.7501326762645"
"919","-1138","-3","1462.7419457990532"
"681","-1047","61","1250.4763092517987"
"687","-905","214","1156.1963501066764"
"710","-802","287","1108.906217856136"
"656","-826","224","1078.3264811734896"
"659","-801","140","1046.6527599925394"
"642","-791","126","1026.5091329355039"
"664","-769","153","1027.4560817864674"
"641","-799","173","1038.8508073828502"
"582","-876","185","1067.8600095518138"
"582","-876","201","1070.747869481887"
"638","-837","200","1071.2670068661687"
"700","-860","215","1129.52423612776"
"785","-1015","155","1292.4685682831905"
"1185","-1220","86","1702.9448023937828"
"1407","-1522","-77","2074.141268091448"
"1724","-1780","-411","2511.8712148515897"
"1882","-1733","-430","2594.2461332726316"
"1111","-1235","-164","1669.263909632027"
"432","-981","213","1092.8650419882595"
"418","-441","-246","655.5310824057086"
"615","2","-288","679.0971948108754"
"451","131","-288","550.9137863586279"
"528","261","-173","613.8680640007265"
"518","218","-99","570.656639320003"
"574","5","27","574.6564190888326"
"709","-255","250","793.8551505155081"
"713","-491","549","1025.1102379744336"
"553","-620","990","1292.4043484916012"
"424","-831","1291","1592.8019337004837"
"-207","-1435","1666","2208.535713996946"
"83","-1737","1853","2541.1940106965467"
"1062","-715","1517","1985.0335009767468"
"1147","-1296","1239","2128.460946317785"
"1338","-1177","106","1785.1635779390078"
"669","-1216","145","1395.4361325406476"
"522","-1022","158","1158.4178866022398"
"480","-911","86","1033.3039243126873"
"648","-874","101","1092.6943763010772"
"681","-828","79","1074.9818603120705"
"702","-764","64","1039.517195624969"
"693","-792","116","1058.7582349148458"
"671","-853","116","1091.4696514333323"
"624","-879","87","1081.47399413948"
"618","-878","88","1077.2891905147847"
"612","-878","115","1076.407450736012"
"623","-823","108","1037.8448824366772"
"627","-818","141","1040.25669908922"
"665","-806","149","1055.4913547727429"
"696","-767","149","1046.377560921487"
"678","-760","105","1023.8696206060613"
"676","-763","67","1021.5840640887072"
"690","-756","81","1026.740960515358"
"712","-753","119","1043.1270296565035"
"725","-758","145","1058.8739301729927"
"741","-764","143","1073.8836063559215"
"766","-746","118","1075.7304495086119"
"800","-765","85","1110.1576464628797"
"884","-762","-9","1167.1251004069786"
"1005","-818","13","1295.8850257642457"
"986","-1105","51","1481.8306245991814"
"1018","-1074","39","1480.3111159482658"
"882","-986","19","1323.0574439532095"
"614","-855","78","1055.5117242361641"
"427","-647","334","844.0935967059577"
"245","-481","516","746.7543103323877"
"207","-386","621","759.9249962989769"
"128","-401","472","632.4310239069554"
"73","-404","426","591.6257262830953"
"118","-358","309","487.41050460571734"
"-273","-578","586","867.1845247696709"
"-273","-578","586","867.1845247696709"
"-262","-1266","109","1297.4131955549087"
"385","-1198","-557","1376.1097339965297"
"998","-1619","181","1910.4779506709833"
"1420","-1113","-97","1806.814323609374"
"368","-1186","-83","1244.551726526463"
"476","-933","279","1083.9308095999486"
"536","-866","263","1051.8654856967216"
"608","-847","284","1080.6151026151726"
"662","-870","246","1120.562358818107"
"651","-937","213","1160.663172500963"
"697","-843","267","1125.942716127246"
"675","-813","273","1091.3858162904628"
"683","-838","162","1093.1500354480165"
"686","-798","179","1067.4460173704335"
"696","-826","132","1088.1709424534365"
"689","-696","121","986.8019051461139"
"837","-372","262","952.6788545989672"
"892","-555","160","1062.6801023826501"
"832","-718","17","1099.107365092237"
"838","-731","12","1112.0921724389575"
"791","-778","41","1110.2459187045004"
"834","-771","80","1138.5943087860576"
"843","-838","73","1190.8912628783537"
"1055","-840","220","1366.3912324074684"
"1295","-1081","110","1690.4691656460345"
"1282","-1034","178","1656.6122056775991"
"1023","-858","305","1369.5685451995457"
"550","-933","463","1177.8616217535912"
"64","-1270","601","1406.4839138788614"
"-66","-1439","545","1540.1629783889755"
"-166","-1495","503","1586.061158972125"
"-231","-1400","456","1490.40162372429"
"-296","-1239","373","1327.3530050442498"
"-343","-1005","189","1078.6078990995754"
"-408","-830","100","930.2494289167826"
"-423","-669","112","799.3960220066147"
"-396","-521","211","687.5885397532452"
"-328","-400","257","577.6097298349466"
"-266","-314","264","488.92535217556474"
"-208","-264","231","407.824717249948"
"-115","-203","228","326.2177187094533"
"-9","-144","226","268.1287004406652"
"122","-97","183","240.37886762359125"
"284","-62","66","298.0872355536211"
"517","-81","-180","553.3985905294663"
"691","-394","-113","803.42143361999"
"1366","-1217","329","1858.8399608357897"
"1703","-979","556","2041.5156134597648"
"1865","-876","646","2159.378845872118"
"1776","-1458","-362","2326.1521876265965"
"1908","-611","-693","2119.9136774878357"
"1150","-605","-92","1302.6853035173153"
"1081","-502","312","1232.0344962702952"
"858","-632","204","1084.990322537487"
"809","-688","62","1063.7993231808337"
"763","-731","204","1076.1719193511788"
"723","-729","270","1061.6355306789615"
"687","-781","175","1054.7772276646856"
"672","-803","141","1056.5386883593046"
"672","-803","141","1056.5386883593046"
"671","-800","149","1054.7236604912207"
"634","-891","210","1113.524584371625"
"614","-982","174","1171.1515700369443"
"630","-1082","105","1256.442995125525"
"813","-1330","-59","1559.919869736904"
"1117","-1553","-334","1941.9201837356757"
"1579","-1782","-565","2447.036983782632"
"1788","-1877","-624","2666.355002620619"
"1390","-1427","-353","2023.1257993510933"
"507","-1122","-54","1232.4159200529666"
"514","-415","-343","744.3587844581402"
"567","-110","-243","626.6083306180983"
"434","46","-163","465.87659310164963"
"489","160","-43","516.3041739130142"
"464","127","54","484.0878019533233"
"498","-45","208","541.5653238529956"
"535","-273","396","719.4233802150163"
"514","-512","676","991.6229121999955"
"421","-662","978","1253.781878956623"
"284","-804","1283","1540.5067348116334"
"307","-952","1481","1787.152483701377"
"154","-1147","1761","2107.2365790295116"
"487","-1177","1901","2288.296090981235"
"1047","-524","925","1492.1159472373452"
"1193","-1161","372","1705.741480998806"
"930","-964","173","1350.6017177539795"
"453","-993","236","1116.670945265435"
