"AXX","AYY","AZZ","ACC_TOTAL"
"-217","-1198","660","1384.8801392178314"
"-213","-984","618","1181.3335684725123"
"-177","-776","502","941.0148776719739"
"-126","-564","369","685.6624533981717"
"-60","-412","246","483.5907360568438"
"28","-262","148","302.2118462271127"
"111","-172","56","212.22865028077618"
"241","-85","-5","255.59929577367774"
"367","-58","-37","373.39255482668636"
"545","-130","-62","563.7100318426133"
"249","-618","96","673.1574852885467"
"614","-1116","227","1293.8241766175186"
"1229","-958","-115","1562.507599981517"
"1099","-1141","73","1585.8786208282145"
"972","-1169","-90","1522.972422599963"
"963","-1304","-258","1641.4472272966925"
"802","-1135","-328","1427.940124795154"
"822","-845","-28","1179.1916722908113"
"801","-808","148","1147.3312512086472"
"724","-816","155","1101.842547735383"
"724","-848","154","1125.6091684061569"
"672","-838","154","1085.146994650955"
"598","-864","156","1062.2786828323347"
"602","-834","194","1046.7072178981093"
"675","-776","214","1050.522251073246"
"688","-762","174","1041.2799815611554"
"675","-775","152","1038.919631155365"
"713","-763","150","1055.0061611194506"
"724","-750","130","1050.5122559970446"
"658","-850","164","1087.3637845725782"
"703","-826","222","1107.1445253443653"
"782","-850","161","1166.1667976751867"
"825","-1030","92","1322.8714979165588"
"1137","-1236","-2","1679.4251992869465"
"1380","-1379","-41","1951.3385149686355"
"1459","-1596","-258","2177.7192197342615"
"1229","-1283","-42","1777.1589686913212"
"719","-982","328","1260.5034708401242"
"411","-621","234","780.5882397269382"
"430","-236","190","526.0190110632884"
"339","-59","91","355.9255540137572"
"350","49","49","356.7940582464904"
"318","60","25","324.5751068705054"
"336","-20","64","342.62515961324266"
"293","-227","140","396.2044926549925"
"244","-508","298","637.4982352916751"
"127","-919","447","1029.8053214078864"
"80","-1332","576","1453.409783921933"
"36","-1578","695","1724.6463405579707"
"-1002","-1809","1368","2479.4977313964214"
"317","-874","-113","936.5543230373772"
"637","-733","122","978.7451149303378"
"372","-888","185","980.3841083983359"
"376","-889","221","990.2211874121862"
"449","-900","314","1053.6588632000396"
"488","-895","214","1041.6165321268668"
"507","-916","84","1050.314714740301"
"625","-814","107","1031.8284741176703"
"671","-744","212","1024.070798333787"
"669","-774","168","1036.755033747124"
"668","-761","84","1016.0713557619858"
"630","-817","109","1037.4343352713945"
"645","-806","158","1044.3299287102711"
"716","-748","174","1049.9695233672262"
"688","-768","202","1050.7007185683276"
"654","-798","205","1051.9244269433048"
"648","-825","165","1061.9576262732896"
"639","-817","193","1055.0161136210195"
"596","-834","218","1047.9961831991566"
"579","-833","204","1034.7685731602019"
"611","-816","189","1036.772877731666"
"623","-802","195","1034.0976743035446"
"629","-798","206","1036.7646791823108"
"632","-799","201","1038.376617610393"
"637","-786","179","1027.4268830432654"
"624","-801","160","1027.8993141353874"
"630","-816","163","1043.707334457318"
"656","-833","72","1062.7365619004552"
"753","-889","128","1172.0554594386736"
"838","-924","134","1254.5820021026923"
"1334","-853","225","1599.3092258847255"
"1209","-1052","121","1607.1795170422001"
"1209","-1052","-5","1602.6259700878431"
"854","-1169","-5","1447.7230398111374"
"549","-918","64","1071.5507454152603"
"151","-786","165","817.2037689585138"
"-32","-715","300","776.0470346570496"
"-194","-623","333","732.5667205108351"
"-300","-546","349","714.08472886626"
"-325","-483","354","681.3442595340479"
"-38","-434","330","546.5345368775884"
"159","-808","428","928.0781217117446"
"236","-706","350","822.5764402169564"
"351","-859","340","988.2722297019177"
"540","-865","287","1059.3365848492158"
"442","-909","263","1044.4204134351262"
"1054","-1406","-51","1757.9399875991217"
"860","-1265","-108","1533.4565530200066"
"666","-996","117","1203.852565723893"
"707","-876","247","1152.4903470311585"
"629","-914","239","1134.9704841977168"
"577","-928","94","1096.7903172439114"
"572","-951","64","1111.611892703564"
"556","-887","64","1048.8093249013377"
"613","-850","119","1054.7179717820304"
"634","-801","164","1034.626985922946"
"703","-701","144","1003.1679819451974"
"747","-689","83","1019.6170849882812"
"757","-683","101","1024.5677137212551"
"766","-672","143","1028.9747324400148"
"733","-763","168","1071.2992112383915"
"738","-781","139","1083.4786569194614"
"764","-747","150","1078.9833177579717"
"783","-705","165","1066.4609697499482"
"779","-704","160","1062.1002777515878"
"810","-726","170","1100.9432319606674"
"787","-698","105","1057.1650769865603"
"800","-701","13","1063.7527908306515"
"857","-761","-49","1147.1577921105709"
"708","-1018","-16","1240.0983831938497"
"626","-1204","98","1360.549888831718"
"598","-1235","19","1372.2937003426052"
"607","-1092","18","1249.4946978679022"
"390","-1133","225","1219.1857938804897"
"136","-1317","628","1465.3903916704244"
"-131","-1381","747","1575.541494217147"
"-199","-1282","832","1541.2167271347662"
"-283","-1120","777","1392.198980031231"
"-261","-896","661","1143.616194358929"
"-201","-696","529","897.0273128506177"
"-123","-530","405","678.2728064724399"
"-40","-400","267","482.5857436767066"
"55","-312","158","354.0240104851647"
"123","-271","97","313.0159740332752"
"203","-302","71","370.7478927789071"
"370","-328","18","494.78075952890487"
"559","-400","-48","689.0464425566684"
"1300","-383","-136","1362.0517611309785"
"1263","-930","124","1573.3546961826503"
"1265","-945","-24","1579.185232960339"
"1402","-1033","267","1761.8121352743601"
"1251","-1255","-515","1845.3322194119953"
"710","-1251","-354","1481.3564729665848"
"722","-861","4","1123.6640957154411"
"722","-765","153","1062.9760110181226"
"822","-763","153","1131.9284429680174"
"797","-755","171","1111.069304769059"
"749","-780","133","1089.5365987427865"
"704","-779","173","1064.1362694692818"
"725","-733","246","1059.9198082874007"
"751","-710","206","1053.820193391643"
"695","-768","167","1049.1606168742705"
"670","-802","161","1057.3670129146265"
"655","-814","154","1056.095166166383"
"680","-790","159","1054.4102617103079"
"691","-800","191","1074.2262331557538"
"658","-843","185","1085.2824517147599"
"639","-879","162","1098.7292660159735"
"686","-934","82","1161.7555680951136"
"886","-1032","10","1360.1911630355492"
"981","-1242","42","1583.2526646116848"
"1218","-1426","-60","1876.3261976532758"
"1204","-1489","-230","1928.6360465365153"
"921","-1133","-23","1460.2941484509208"
"512","-851","313","1041.3039901969069"
"507","-464","128","699.0915533748066"
"489","-177","36","521.2926241565289"
"446","-35","34","448.6613422170446"
"417","-17","63","422.0746379492613"
"397","-96","112","423.5197752171674"
"422","-263","164","523.5923987225177"
"390","-482","268","675.461323837272"
"233","-773","396","899.2407908897371"
"122","-1069","527","1198.0709494850462"
"1","-1393","563","1502.4709647776892"
"273","-1716","1300","2170.0656672091745"
"173","-1878","284","1907.214985259921"
"974","-599","-292","1180.144482679981"
"744","-996","26","1243.4741653930732"
"644","-884","150","1103.9438391512497"
"414","-992","211","1095.4364427021771"
"479","-885","247","1036.1828989131213"
"425","-872","165","983.9888210747112"
"551","-881","194","1057.070480147847"
"579","-853","202","1050.5493800864383"
"544","-792","162","974.3941707543205"
"563","-766","129","959.3570763798014"
"659","-816","160","1061.0075400297587"
"657","-854","165","1090.0412836218636"
"648","-836","182","1073.2772242063093"
"652","-827","222","1076.251364691353"
"595","-860","228","1070.3312571349115"
"574","-888","207","1077.436309022487"
"579","-862","217","1060.8364624201038"
"556","-849","225","1039.500841750501"
"553","-844","213","1031.2681513554076"
"562","-839","200","1029.4488816837872"
"573","-840","187","1033.87523425218"
"593","-832","171","1035.9121584381564"
"589","-839","169","1038.9432130775965"
"585","-848","160","1042.5588712394135"
"576","-859","164","1047.164266006055"
"572","-893","132","1068.670669570378"
"595","-908","159","1097.164527315753"
"669","-863","155","1102.88485346386"
"815","-955","182","1268.6110515047549"
"815","-955","182","1268.6110515047549"
"1253","-998","195","1613.703194518744"
"1190","-1131","85","1643.9239641783922"
"1033","-1138","36","1537.3447889136646"
"535","-1114","-50","1236.8189034777888"
"152","-887","129","909.1281537825126"
"-144","-791","299","857.7983446008741"
"-226","-738","422","879.6612984552634"
"-440","-696","558","994.6758265887435"
"-593","-621","558","1024.0380852292556"
"-542","-558","440","893.7158385079678"
"-468","-363","308","667.5754638990262"
"75","-153","-240","294.33654207386485"
"323","-1038","535","1211.6096731208447"
"781","-890","478","1276.9279541148749"
"636","-973","339","1210.8451593824868"
"481","-1009","123","1124.531457985947"
"426","-1017","40","1103.3426485004557"
"1204","-1493","-382","1955.6556445345893"
"647","-1496","-246","1648.37526067337"
"630","-1121","78","1288.2643362291763"
"660","-953","205","1177.2145089150065"
"596","-949","253","1148.8368030316578"
"611","-943","160","1134.9757706664932"
"602","-880","135","1074.7227549465956"
"617","-793","181","1020.9304579646941"
"598","-810","200","1026.5008524107518"
"633","-749","156","992.9884188649936"
"685","-720","115","1000.4249097258624"
"690","-754","108","1027.754834578753"
"694","-765","130","1041.0384238826155"
"708","-751","179","1047.5237467475379"
"734","-737","190","1057.3670129146265"
"762","-708","175","1054.7667988707267"
"767","-703","163","1053.1224999970327"
"800","-675","135","1055.3909228338096"
"804","-705","143","1078.8373371366047"
"784","-697","150","1059.7004293667148"
"760","-681","137","1029.6261457441726"
"737","-712","71","1027.2068925002402"
"809","-749","-11","1102.5438766779307"
"811","-910","-39","1219.5663163600411"
"652","-1176","-101","1348.4365020274406"
"655","-1264","-43","1424.2787648490726"
"652","-1140","19","1313.417298500366"
"419","-1135","239","1233.2505828095116"
"46","-1324","604","1455.9903845836345"
"-108","-1375","743","1566.6326946671322"
"-284","-1292","751","1521.1577827431315"
