"AXX","AYY","AZZ","ACC_TOTAL"
"-682","699","-12","976.6621729134389"
"-712","678","7","983.1973352282847"
"-739","687","31","1009.4805594958231"
"-753","676","42","1012.7926737491736"
"-758","636","39","990.2428994948664"
"-789","607","31","995.9573284031801"
"-797","599","32","997.5139096774541"
"-784","605","41","991.1417658438171"
"-787","646","23","1018.4370378182443"
"-820","628","12","1032.9220686963756"
"-911","605","-43","1094.4382120521925"
"-1116","671","-13","1302.2541994556977"
"-1246","839","-87","1504.6614237096662"
"-1366","708","-83","1540.814395052175"
"-1139","792","-54","1388.3446978326383"
"-814","838","-7","1168.2846399743514"
"-565","795","118","982.4326948956859"
"-285","826","196","895.4981853694624"
"-137","781","289","843.9496430474984"
"-10","633","381","738.8842940542179"
"65","587","283","654.8915940825626"
"106","502","132","529.7773117074759"
"86","416","37","426.40473730951913"
"231","557","102","611.5668401736641"
"474","908","104","1029.5416455879772"
"102","836","280","887.5246475450696"
"-240","817","202","875.1531294579252"
"-1021","800","285","1328.030873135109"
"-1182","832","308","1477.9079808973222"
"-1046","768","54","1298.7902063073927"
"-966","815","-102","1267.984621357846"
"-986","838","-165","1304.4788231320583"
"-992","786","-99","1269.51211100958"
"-829","774","-21","1134.3535604034573"
"-829","774","-21","1134.3535604034573"
"-782","725","88","1069.9967289669628"
"-765","713","110","1051.5198524041284"
"-743","705","101","1029.2108627487373"
"-691","737","84","1013.7583538496735"
"-684","761","56","1024.750213466677"
"-685","749","36","1015.6387152920078"
"-674","732","34","995.6184007941998"
"-677","712","37","983.1795359953338"
"-667","673","34","948.1423943691159"
"-674","678","11","956.0758338123603"
"-685","678","-21","964.0280078918869"
"-696","667","-35","964.6398291590494"
"-710","660","-39","970.1654498074028"
"-717","667","-55","980.8175161568028"
"-738","701","-47","1018.9474961939894"
"-728","736","-49","1036.3787917552154"
"-759","746","-43","1065.1037508149147"
"-813","757","0","1110.8636279940035"
"-795","847","40","1162.3398814460425"
"-759","930","162","1211.2906339933452"
"-762","944","538","1327.1111483217976"
"-475","1294","980","1691.289744544086"
"-99","1662","1187","2044.7527967947617"
"-109","1669","1102","2002.9593106201633"
"-59","1610","927","1858.7388197377275"
"-77","1420","761","1612.9011129018418"
"-102","1184","576","1320.6195515741845"
"-133","935","427","1036.45694556021"
"-163","719","293","793.3341036410826"
"-141","568","210","621.7756830240307"
"-152","442","160","494.0323876022705"
"-206","354","121","427.0749348767731"
"-287","302","67","421.9739328441983"
"-386","272","42","474.0717245312148"
"-545","219","-8","587.4095675080548"
"-791","341","-55","863.1262943509483"
"-1029","294","-223","1093.1632997864501"
"-301","1167","61","1206.735679426112"
"-881","1303","-162","1581.2065013779825"
"-851","1328","-89","1579.7803644810883"
"-896","1145","-73","1455.7369267831327"
"-878","1084","66","1396.5299853565623"
"-766","1060","-44","1308.5457577020377"
"-710","1006","-11","1231.363877982459"
"-669","957","43","1168.4429810649726"
"-635","942","51","1137.1851212533516"
"-621","919","72","1111.4791945871052"
"-619","908","101","1103.551539349205"
"-620","909","95","1104.403006153098"
"-627","905","45","1101.8979081566495"
"-636","932","9","1128.3620872751796"
"-660","958","-9","1163.3765512507118"
"-712","989","-14","1218.7128455875074"
"-801","1024","-55","1301.2309556723587"
"-876","1079","-117","1394.742270098673"
"-968","1123","-158","1491.0120723857335"
"-1084","1227","-133","1642.642383478522"
"-1108","1245","-22","1666.785229116217"
"-1013","1166","132","1550.2093407020873"
"-539","1412","135","1517.3957954337425"
"-322","1197","172","1251.4299820605227"
"-45","737","86","743.3639754521334"
"-104","479","58","493.57978078523433"
