"AXX","AYY","AZZ","ACC_TOTAL"
"666","-842","-6","1073.571609162612"
"649","-839","-17","1060.8539013455152"
"671","-791","3","1037.2709385690896"
"668","-796","-3","1039.1578320928925"
"652","-813","-25","1042.448080241889"
"687","-794","-22","1050.185221758524"
"725","-767","18","1055.5747249721358"
"743","-755","14","1059.372455749157"
"771","-804","-12","1114.00224416291"
"1005","-815","35","1294.4014060560967"
"1183","-945","221","1530.1486855858159"
"931","-1331","136","1629.9748464316865"
"936","-1239","435","1612.5886022169448"
"789","-1037","613","1440.0204859653907"
"352","-1079","588","1278.2366760502532"
"443","-845","513","1083.2557408110054"
"209","-800","384","911.6671541741537"
"174","-625","275","704.6460104194161"
"106","-541","202","587.1294576156097"
"31","-496","108","508.5675962937474"
"-43","-478","-10","480.0343737692125"
"-94","-510","-120","532.2931523136475"
"-121","-554","-243","616.9327353934139"
"-57","-590","-386","707.3506909588765"
"94","-594","-453","752.9150018428375"
"-248","-1317","-965","1651.4290781017512"
"781","-916","-1254","1738.2557349251001"
"1179","-1147","-150","1651.7112338420418"
"1484","-939","-504","1827.0175149680422"
"645","-1081","-130","1265.4983208206954"
"622","-844","234","1074.2327494542326"
"644","-779","248","1040.7117756612538"
"677","-785","183","1052.6362144634775"
"648","-840","120","1067.6628681376908"
"636","-796","92","1023.0229713940934"
"632","-784","90","1011.0291786095988"
"679","-786","97","1043.190299034649"
"706","-768","134","1051.7680352625289"
"680","-805","141","1063.1585018236933"
"654","-821","157","1061.3227595788192"
"627","-852","145","1067.734985846207"
"627","-852","145","1067.734985846207"
"617","-860","142","1067.9199408195354"
"621","-844","164","1060.600301715967"
"615","-833","166","1048.6515150420562"
"626","-813","161","1038.6366063258122"
"649","-792","156","1035.7610728348502"
"650","-793","145","1035.5549237003318"
"651","-793","123","1033.3339247310137"
"651","-803","116","1040.2240143353738"
"655","-803","93","1040.4244326235328"
"689","-817","92","1072.6947375651657"
"754","-820","78","1116.6915420114904"
"799","-891","41","1197.4819414087212"
"878","-1031","40","1354.7859609547186"
"1060","-1309","-81","1686.3101731294869"
"963","-1423","-208","1730.7691931623929"
"895","-1132","-89","1445.8111909927934"
"548","-856","72","1018.9327750151135"
"147","-720","293","791.1118757799051"
"-158","-657","417","794.041560625135"
"-292","-610","532","860.4580175697126"
"-306","-493","460","740.4626931858215"
"-328","-457","371","673.8501317058564"
"-282","-435","286","592.0684082097271"
"-162","-356","117","408.25114819189423"
"622","-287","126","696.5120243039598"
"798","-684","239","1077.8594528044925"
"809","-692","359","1123.4883176962724"
"813","-912","353","1271.739753251427"
"1064","-1476","-843","2005.3231659759979"
"539","-1299","-149","1414.257048771545"
"359","-959","22","1024.229466477117"
"522","-907","145","1056.4837906943958"
"596","-839","206","1049.5584785994538"
"639","-832","133","1057.465838691728"
"666","-833","92","1070.4713914906833"
"704","-793","117","1066.8430062572468"
"727","-816","168","1105.7165097799707"
"665","-804","134","1051.9491432574105"
"648","-789","99","1025.7806783128642"
"676","-771","100","1030.2509403053218"
"681","-758","106","1024.4808441352136"
"692","-756","105","1030.254822847241"
"702","-747","113","1031.3011199450914"
"718","-721","126","1025.3004437724583"
"726","-726","134","1035.4264821801692"
"795","-693","289","1093.5241195328067"
"773","-740","245","1097.7950628418766"
"745","-782","170","1093.365903986401"
"756","-788","154","1102.8127674270008"
"711","-823","103","1092.4554910841905"
"708","-860","76","1116.5303399370748"
"733","-930","-111","1189.3317451409425"
"779","-978","-17","1250.4455206045564"
"906","-1084","30","1413.078907917035"
"928","-1194","15","1512.297920384737"
"1032","-1166","-29","1557.376319326835"
"901","-1132","-58","1447.960289510731"
"448","-1167","-4","1250.0435992396426"
"145","-1147","98","1160.2749674107426"
"145","-1163","107","1176.8784984015979"
"-57","-1157","107","1163.334431709128"
"-201","-1076","-140","1103.5293380785126"
"-263","-920","-189","975.3409660216267"
"-333","-745","-267","858.6052643677419"
"-315","-576","-267","708.7242058798331"
"-255","-449","-223","562.4544425995763"
"-140","-343","-147","398.56994367362927"
"-44","-309","-46","315.4885100918891"
"50","-329","37","334.8283142149122"
"212","-406","130","476.1092311644461"
"367","-556","197","694.7186480871231"
"576","-747","283","984.8218112937994"
"-316","-1393","918","1697.948468004845"
"831","-1040","1292","1855.1078135784992"
"1436","-969","314","1760.5831420299355"
"809","-1447","82","1659.8234845910574"
"606","-751","89","969.1016458555831"
"576","-816","-173","1013.686835270144"
"680","-748","-21","1011.1107753357196"
"717","-812","52","1084.4985016126118"
"629","-869","32","1073.23156867472"
"583","-912","-48","1083.4837331496951"
"623","-881","-48","1080.0898110805415"
"646","-854","-6","1070.8258495198927"
"680","-811","29","1058.7549291502733"
"657","-799","9","1034.471362580908"
"649","-812","-26","1039.8177724967004"
"656","-812","-7","1043.9008573614642"
"668","-809","7","1049.1682419898154"
"698","-799","21","1061.1531463459928"
"706","-781","12","1052.8727368490459"
"763","-799","7","1104.8162743189475"
"947","-802","62","1242.520422367375"
"1249","-900","317","1571.7792465864918"
"1157","-1210","380","1716.7262449208376"
"929","-1171","537","1588.2855536710015"
"768","-1011","681","1440.7310644252798"
"437","-1043","731","1346.5433524398686"
"411","-779","582","1055.692189987214"
"198","-691","422","833.5280439193393"
"147","-593","289","675.8542742337286"
"69","-555","81","565.107954288382"
"40","-532","-67","537.6922911852093"
"-4","-555","-195","588.2737458020713"
"-67","-636","-325","717.3632273820564"
"-65","-672","-447","809.7024144708969"
"20","-692","-555","887.2930744686334"
"-111","-1120","560","1257.108189457057"
"135","-1341","418","1411.1094925625014"
"742","-1297","286","1521.3707634892949"
"1163","-866","-458","1520.6212546193085"
"477","-1095","-176","1207.2820714315276"
"513","-880","144","1028.739519995222"
"600","-784","221","1011.6802854657196"
"703","-785","239","1080.5345899137149"
"674","-786","224","1059.3620721925058"
"661","-778","143","1030.8511046703109"
"652","-751","133","1003.391249712693"
"674","-766","101","1025.2965424695433"
"660","-793","95","1036.0859037743926"
"628","-817","141","1040.0740358262963"
"639","-817","141","1046.7525973218314"
"642","-849","162","1076.6656862740635"
"603","-861","176","1065.7889096814622"
"589","-855","158","1050.1952199472248"
"584","-854","158","1046.5830115189144"
"594","-857","169","1056.3361207494515"
"605","-832","170","1042.6643755303046"
"601","-832","147","1036.838463792697"
"598","-842","138","1041.9270607868864"
"592","-832","129","1029.2370961056545"
"592","-824","116","1021.2227964553083"
"604","-814","110","1019.5646129598654"
"611","-818","107","1026.5933956538001"
"617","-816","91","1027.0472238412408"
"641","-834","75","1054.5435031329907"
"695","-846","76","1097.504897483378"
"769","-845","74","1144.9288187481352"
"976","-925","26","1344.9449802872978"
"966","-1180","124","1530.0104574806016"
"890","-1363","-65","1629.1390364238407"
"782","-1156","-109","1399.9074969439946"
"653","-957","75","1160.9836346822465"
"330","-731","280","849.5063272277612"
"-48","-731","287","786.7871376681243"
"-161","-678","337","774.0633049047087"
"-155","-574","254","646.5423420008932"
"-206","-575","198","642.07865561783"
"-192","-574","174","629.7745628397514"
"-153","-551","76","576.8760698798313"
"-31","-423","-11","424.2770321382009"
"150","-828","-124","850.5645184229119"
"797","-756","202","1116.937330381611"
"1076","-737","508","1399.646026679603"
"1139","-684","693","1498.474557675238"
"1461","-997","-347","1802.481345257143"
"789","-1023","16","1292.0162537677302"
"739","-877","122","1153.3143543717817"
"703","-888","284","1167.6510608910523"
"622","-911","203","1121.612232458259"
"607","-907","139","1100.1904380606113"
"660","-897","137","1122.0418887011303"
"607","-867","110","1064.066727230957"
"605","-821","117","1026.5256937846223"
"616","-803","113","1018.3486632779561"
"635","-774","89","1005.098005171635"
"667","-743","93","1002.7896090407"
"680","-752","105","1019.2786665088208"
"677","-761","106","1024.0537095289485"
"676","-759","102","1021.4993881544913"
"675","-762","106","1023.4769171798649"
"733","-740","120","1048.4698374297661"
"746","-749","141","1066.4886309755018"
"745","-763","144","1076.0715589587896"
"800","-765","170","1119.8772254135718"
"780","-779","109","1107.755388161123"
"780","-846","27","1151.0191136553728"
"745","-1080","-55","1313.1831555422875"
"1067","-1052","-54","1499.369534170946"
"1103","-1192","-80","1625.9990774905132"
"1053","-1267","-194","1658.8351334596214"
"957","-1207","-196","1552.77622341405"
"946","-1207","-196","1546.021021849315"
"527","-1157","-154","1280.6615477947325"
"48","-1172","-78","1175.5730517496563"
"-135","-926","156","948.7027985623316"
"-379","-975","126","1053.6327633478375"
"-392","-867","48","952.7103442285069"
"-351","-727","-47","808.6649491600338"
"-316","-589","-136","682.1092287896419"
"-246","-474","-157","556.6336317543165"
"-86","-374","-148","411.31010199118623"
"46","-324","-126","350.66793409149915"
"148","-341","-54","375.63413050467074"
"251","-405","60","480.2353589647476"
"391","-524","140","668.6232122802797"
"570","-671","274","922.0721229925564"
"283","-1355","1155","1802.8141889834349"
"1054","-944","895","1674.239230217713"
"1547","-1268","334","2027.95192250704"
"1780","-1379","-142","2256.1482664044934"
"891","-1196","-235","1509.8085971407104"
"757","-893","-141","1179.143333102469"
"809","-809","88","1147.4781043662663"
"733","-838","106","1118.377843128162"
"643","-854","24","1069.2712471585496"
"574","-895","-55","1064.6717804093428"
"620","-858","-35","1059.1454102246773"
"635","-822","-4","1038.7131461573017"
"666","-801","3","1041.7130123023328"
"690","-766","5","1030.9612019857973"
"709","-755","-9","1035.7543144974102"
"700","-765","-3","1036.9349063465845"
"689","-783","16","1043.1040216584347"
"700","-795","41","1060.0499988208103"
"713","-783","44","1059.9028257345105"
"710","-794","39","1065.8597468710411"
"780","-825","34","1135.861347172268"
"1000","-840","14","1306.0612543062443"
"1239","-928","312","1579.1291904084353"
"1019","-1191","426","1624.28999873791"
"811","-1145","660","1550.59536952746"
"517","-1237","724","1523.6909135385692"
"582","-939","669","1291.5130661359954"
"362","-773","531","1005.2532019347166"
"302","-579","351","741.3811435422404"
"200","-498","166","561.7472741366886"
"153","-460","-13","484.9515439711477"
"75","-464","-179","502.9532781481795"
"29","-523","-290","598.7236424261197"
"20","-568","-389","688.7270867331994"
"32","-616","-422","747.3713936189959"
"100","-740","-417","855.2713019855162"
"353","-1079","730","1349.7221936383798"
"-20","-1523","483","1597.8792194656016"
"1010","-1781","-772","2188.1601860924166"
"818","-1381","-350","1642.7979181871397"
"403","-1110","-12","1180.9542751520908"
"497","-926","249","1080.0398140809439"
"591","-805","355","1059.8731056121767"
"621","-781","251","1028.884347242196"
"649","-768","143","1015.615084566983"
"646","-812","71","1040.0485565587792"
"646","-812","71","1040.0485565587792"
"627","-812","122","1033.129711120535"
"676","-770","160","1037.0515898449796"
"675","-775","146","1038.0587651958824"
"627","-846","136","1061.7631562641454"
"606","-885","140","1081.6935795316529"
"590","-870","133","1059.57019588133"
"555","-888","165","1060.0915054843142"
"554","-877","179","1052.656639175377"
"569","-877","137","1054.3524078788837"
"577","-859","155","1046.3436338029683"
"598","-845","159","1047.3347124964398"
"589","-836","159","1034.938645524458"
"585","-834","128","1026.725377109186"
"584","-826","107","1017.2418591465847"
"585","-824","96","1015.09457687449"
"595","-823","90","1019.5361690494359"
"605","-826","69","1026.1880919207745"
"642","-813","66","1038.0216760742524"
"691","-830","48","1081.0573527801382"
"793","-835","77","1154.1243433876612"
"836","-924","48","1246.986768173584"
"705","-1187","61","1381.9243828806264"
"774","-1254","-113","1477.9583891300865"
"896","-1228","-54","1521.0903983655935"
"568","-1040","-35","1185.516343202404"
"324","-803","214","891.95347412295"
"-2","-813","433","921.1199704707308"
"-4","-683","463","825.1508952912794"
"-175","-665","542","875.5649604683824"
"-134","-546","446","717.6266438754905"
"-113","-461","262","542.1568038861083"
"22","-207","-38","211.6057655169159"
"21","-409","-66","414.8228537580831"
"917","-794","270","1242.6684996409945"
"1026","-786","338","1335.9326330320703"
"1195","-795","666","1582.2787365063084"
"1618","-1003","-461","1958.6868049792954"
"845","-1058","-140","1361.2453856671104"
"710","-882","90","1135.8362558045064"
"701","-855","186","1121.1699246768974"
"656","-875","176","1107.6718828245123"
"671","-868","184","1112.439211822381"
"698","-882","182","1139.408618538582"
"625","-875","112","1081.1077652112208"
"642","-822","111","1048.8894126646526"
"637","-776","117","1010.7591206612979"
"655","-765","87","1010.8506318937532"
"676","-756","72","1016.7084144433938"
"699","-732","85","1015.7017278709336"
"717","-713","111","1017.2408760957259"
"722","-707","118","1017.3775110547707"
"753","-716","135","1047.8024622990729"
"793","-727","155","1086.9236403722205"
"788","-748","173","1100.17135029049"
"780","-866","112","1170.8543888972702"
"797","-892","71","1198.2962905725778"
"631","-1027","35","1205.8669080789969"
"742","-1067","-47","1300.4852940345"
"827","-1130","-123","1405.6877320372403"
"864","-1224","-170","1507.836861202166"
"864","-1224","-202","1511.7790843903088"
"905","-1168","-182","1488.7488035259676"
"768","-1106","-192","1360.1191124309664"
"626","-1134","-21","1295.481763669408"
"65","-1140","-12","1141.9146202759644"
"-30","-1028","263","1061.5333249597018"
"-180","-1072","19","1087.1729393247424"
"-223","-946","-147","982.9821971938251"
"-221","-769","-228","831.977163148124"
"-204","-612","-253","692.9422775383242"
"-103","-456","-204","510.0598004155983"
"-11","-323","-156","358.8676636310382"
"48","-260","-68","272.9981684920249"
"102","-281","44","302.16055334871226"
"171","-353","160","423.6153915995027"
"231","-509","279","624.7263400882022"
"347","-677","373","847.2703228604198"
"-774","-1358","1026","1869.7368798844398"
"633","-575","1282","1541.0509401054853"
"1337","-31","893","1608.0979447782402"
"1208","-1035","259","1611.6978625040117"
"714","-731","-113","1028.0690638279123"
"587","-549","-138","815.483905420579"
"683","-649","-78","945.3962132354878"
"760","-677","72","1020.3494499434985"
"741","-737","44","1046.0334602678827"
"694","-804","31","1062.5502341066044"
"625","-849","-46","1055.2449952499182"
"646","-857","-38","1073.8756911300302"
"674","-835","-1","1073.080612069755"
"697","-774","28","1041.954413590153"
"717","-745","1","1033.980173891163"
"706","-772","-26","1046.4683463918057"
"700","-773","1","1042.8470645305572"
"703","-779","1","1049.309773136608"
"724","-791","24","1072.5823977671832"
"697","-809","31","1068.2934989973496"
"687","-819","11","1069.0420945874862"
"721","-850","-29","1114.9807173220531"
"870","-854","93","1222.6467192120542"
"1060","-960","286","1458.4224353732357"
"916","-1225","435","1590.253438920979"
"827","-1115","729","1567.9907525237513"
"631","-980","750","1386.0234485750952"
"303","-1118","692","1349.2950011024275"
"364","-875","537","1089.2612175231432"
"308","-738","370","881.1401704609772"
"280","-616","259","724.5253618749311"
"158","-563","66","588.4632528884025"
"132","-528","-82","550.3925871593839"
"56","-512","-218","559.2888341456496"
"19","-508","-309","594.8999915952261"
"32","-548","-400","679.2113073263724"
"121","-652","-494","826.910515110311"
"-958","-1346","-1032","1947.948664621324"
"541","-128","95","563.9946808259808"
"910","-386","444","1083.6198595448498"
"858","-961","-399","1348.6608172553988"
"521","-1093","-49","1211.8131044018298"
"510","-818","190","982.5090330373558"
"559","-799","145","985.8534373830626"
"624","-791","213","1029.7698772055824"
"624","-791","213","1029.7698772055824"
"614","-800","187","1025.653450245257"
"629","-791","121","1017.8226761081715"
"665","-774","116","1027.0136318472116"
"685","-749","148","1025.7338836169936"
"606","-801","133","1013.1761939564116"
"647","-808","112","1041.1613707778445"
"659","-817","151","1060.457919957223"
"616","-851","159","1062.5149410714184"
"619","-858","164","1070.6171117631177"
"613","-851","183","1064.640314848165"
"597","-859","166","1059.1723183693955"
"591","-867","151","1060.0806573086786"
"607","-850","167","1057.7513885597125"
"617","-823","172","1042.881584840772"
"624","-814","152","1036.8587174731183"
"639","-803","117","1032.8693044136803"
"645","-797","102","1030.3581901455434"
"650","-792","104","1029.8446484785945"
"659","-806","92","1045.1703210482012"
"705","-822","66","1084.9262647756298"
"799","-863","46","1176.9817330783005"
"915","-933","89","1309.8225070596397"
"932","-1285","57","1588.4262652071704"
"961","-1478","-201","1774.3748194786806"
"899","-1225","-236","1537.7002308642604"
"708","-967","-27","1198.783550104021"
"242","-750","193","811.3648994133281"
"-71","-682","249","729.497087040106"
"-72","-595","398","719.4532646391981"
"-279","-597","488","819.9963414552531"
"-274","-517","487","761.2713051205858"
"-228","-398","342","572.1468343004268"
"-149","-266","145","337.6122035709017"
"-270","-591","363","744.2781738033166"
"-115","-1072","216","1099.5749178659905"
"491","-1023","136","1142.8499464059137"
"535","-1115","41","1237.388782881112"
"873","-1577","-627","1908.4514665036677"
"582","-1349","-129","1474.8443985722697"
"422","-1022","58","1107.218135689621"
"639","-908","244","1136.8029732543805"
"623","-946","233","1156.4315803366837"
"627","-919","161","1124.104532505763"
"613","-917","111","1108.5932527306848"
"602","-872","114","1065.731673546395"
"574","-877","93","1052.2613743742568"
"599","-829","86","1026.3712778522206"
"617","-775","88","994.5139516366777"
"662","-748","84","1002.3991221065589"
"690","-735","98","1012.881533053101"
"689","-746","107","1021.119973362582"
"690","-764","119","1036.318966341927"
"684","-766","114","1033.251179529934"
"713","-756","128","1047.0382036965032"
"770","-708","105","1051.2796963700955"
"769","-733","116","1068.693595002796"
"819","-758","124","1122.8094228318535"
"772","-741","123","1077.1230199006982"
"730","-754","93","1053.5962224685509"
"746","-793","68","1090.8661696101865"
"740","-793","68","1086.771825177668"
"724","-943","86","1191.9819629507822"
"644","-1207","-104","1372.0061953212894"
"829","-1323","-135","1567.0976357585382"
"1016","-1434","-176","1766.2355448806934"
"1056","-1332","-236","1716.1165461587975"
"806","-1179","-136","1434.6334026503077"
"233","-1202","27","1224.6722010399353"
"35","-1055","255","1085.9442895471204"
"-102","-1044","177","1063.7993231808337"
"-206","-900","28","923.6990852003698"
"-203","-732","-91","765.058167723213"
"-183","-558","-259","641.8208472774938"
"-138","-440","-300","550.1308935153525"
