"AXX","AYY","AZZ","ACC_TOTAL"
"989","-1129","281","1526.9980353621938"
"1136","-1283","224","1728.2248117649508"
"1338","-1405","125","1944.1949490727518"
"1294","-1457","34","1948.9589528771508"
"1097","-1219","132","1645.2337219981846"
"772","-977","271","1274.3445373995214"
"332","-794","321","918.5319809347958"
"69","-610","360","711.6607337769873"
"-171","-384","399","579.5670798104392"
"-420","-325","389","658.2902095580641"
"-720","-392","491","955.5862075187147"
"-917","-443","621","1192.8030013376056"
"-979","-304","676","1227.9385163761253"
"-1076","-255","752","1337.275214755736"
"-1195","-274","758","1441.4107672693444"
"-1127","-163","603","1288.5290062703284"
"-1050","-2","356","1108.7109632361357"
"-1007","101","190","1029.7329750959711"
"-847","-432","-58","952.5738816490824"
"200","-1085","56","1104.69950665328"
"1120","-1314","262","1746.3218489156002"
"1566","-1396","544","2167.2812461699564"
"1503","-1383","491","2100.6615624607407"
"1037","-1320","182","1688.4587646726823"
"745","-1120","95","1348.4991657394528"
"945","-811","310","1283.2949777818037"
"1104","-956","267","1484.6012932770873"
"782","-974","163","1259.6701949319909"
"709","-811","183","1092.6531929207913"
"720","-703","266","1040.8482117965136"
"719","-667","252","1012.5976496121251"
"722","-710","195","1031.217241903955"
"713","-749","194","1052.14352633089"
"704","-720","222","1031.1643903859365"
"691","-727","218","1026.4180434891039"
"692","-737","177","1026.3342535451109"
"702","-724","171","1022.8494512879205"
"738","-706","173","1035.861477225599"
"767","-718","188","1067.3129812758768"
"764","-750","205","1090.0555031740357"
"758","-771","216","1102.570179172283"
"769","-817","201","1139.8469195466557"
"798","-968","136","1261.8732107466265"
"798","-968","136","1261.8732107466265"
"911","-1038","171","1391.6199193745397"
"851","-1057","142","1364.4097624980554"
"813","-1034","111","1320.0174241274242"
"748","-1024","168","1279.1809879762911"
"671","-998","228","1224.0216501353234"
"232","-1206","580","1358.1826092245476"
"-200","-1398","975","1716.1086795421786"
"-466","-1384","1131","1847.0985355416208"
"-655","-1241","1119","1794.7888455191603"
"-704","-1016","961","1565.692498544973"
"-638","-768","719","1230.3775843211708"
"-509","-494","467","849.238482406444"
"-358","-253","285","522.8747459956352"
"-201","-65","147","257.3616132992642"
"-34","59","48","83.31266410336426"
"116","81","0","141.4814475470194"
"325","13","-16","325.65318975867564"
"598","-171","-41","623.3185381488345"
"669","-545","131","872.7811867816583"
"869","-1292","522","1642.226841821799"
"1455","-922","272","1743.8729884942882"
"1346","-1262","234","1859.8698879222707"
"1106","-1236","25","1658.7817819110505"
"842","-1161","74","1436.0922672307654"
"736","-938","191","1207.485403638487"
"933","-1140","141","1479.8547225994855"
"837","-1239","-13","1495.2789037500663"
"733","-998","97","1242.055554313091"
"721","-741","240","1061.3774069575818"
"794","-633","251","1046.0047801038004"
"809","-649","220","1060.2273341128307"
"757","-709","229","1062.1539436447054"
"700","-765","240","1064.342520056396"
"688","-759","246","1053.5373747523151"
"669","-768","230","1044.1671322159111"
"663","-779","243","1051.408103449845"
"655","-799","266","1066.8561290070934"
"659","-895","233","1135.603363855532"
"711","-976","198","1223.6425131548838"
"767","-1101","199","1356.4995392553585"
"892","-1154","209","1473.452069122033"
"1107","-1278","205","1703.1611785148227"
"1310","-1372","162","1903.8718444265098"
"1361","-1176","153","1805.1886328026776"
"1124","-1078","338","1593.6448788861337"
"568","-918","486","1183.8682359114125"
"402","-675","327","850.9747352301359"
"517","-141","131","551.662034220228"
"537","274","156","622.7206436276222"
"367","378","143","545.9139126272567"
"156","265","122","330.82472700812434"
"-1","-88","52","102.22035022440492"
"-154","-559","166","603.1193911656298"
"-321","-999","504","1164.0695855489053"
"-422","-1386","677","1599.19010752318"
"-424","-1544","705","1749.4962131996742"
"-266","-1410","601","1555.6532389964032"
"-491","-1698","1153","2110.377691314993"
"283","-1249","440","1354.138102262838"
"944","-965","208","1365.8788379647735"
